14110606000000,OTROTR,01,201510
14110699000000,OTROTR,01,201510
14180600000000,OTROTR,01,201510
72150306000000,OTROTR,01,201510
14110701000000,OTROTR,02,201510
14110702000000,OTROTR,02,201510
14110704000000,OTROTR,02,201510
14110706010000,OTROTR,02,201510
14110706020000,OTROTR,02,201510
14110706090000,OTROTR,02,201510
14110710000000,OTROTR,02,201510
14110711000000,OTROTR,02,201510
14110726000000,OTROTR,02,201510
14140706090000,OTROTR,02,201510
14140711000000,OTROTR,02,201510
14150704000000,OTROTR,02,201510
14150706090000,OTROTR,02,201510
14160706020000,OTROTR,02,201510
14180700000000,OTROTR,02,201510
14190701000000,OTROTR,02,201510
14210702000000,OTROTR,02,201510
14210704000000,OTROTR,02,201510
14250704000000,OTROTR,02,201510
14260706090000,OTROTR,02,201510
14280700000000,OTROTR,02,201510
14290701000000,OTROTR,02,201510
14290705000000,OTROTR,02,201510
15140200000000,OTROTR,02,201510
27110107000000,OTROTR,02,201510
27210107000000,OTROTR,02,201510
29110104000000,OTROTR,02,201510
29110105000000,OTROTR,02,201510
29110201000000,OTROTR,02,201510
29110709000000,OTROTR,02,201510
29210201000000,OTROTR,02,201510
71120000000000,OTROTR,02,201510
71220000000000,OTROTR,02,201510
71230000000000,OTROTR,02,201510
72150107000000,OTROTR,02,201510
72150307000000,OTROTR,02,201510
72150507000000,OTROTR,02,201510
72150607000000,OTROTR,02,201510
72250107000000,OTROTR,02,201510
72250307000000,OTROTR,02,201510
72250407000000,OTROTR,02,201510
72250507000000,OTROTR,02,201510
72250607000000,OTROTR,02,201510
81130200000000,OTROTR,02,201510
81230200000000,OTROTR,02,201510
84140201000000,OTROTR,02,201510
84140205010000,OTROTR,02,201510
84140208000000,OTROTR,02,201510
84140209000000,OTROTR,02,201510
84140900000000,OTROTR,02,201510
84240208000000,OTROTR,02,201510
84240209000000,OTROTR,02,201510
84240229000000,OTROTR,02,201510
84240900000000,OTROTR,02,201510
14110506000000,OTROTR,03,201510
14180500000000,OTROTR,03,201510
14210599000000,OTROTR,03,201510
15240402090000,OTROTR,03,201510
71220000000000,OTROTR,03,201510
72250305000000,OTROTR,03,201510
84240501000000,OTROTR,03,201510
14110906070000,OTROTR,04,201510
14110999000000,OTROTR,04,201510
14180900000000,OTROTR,04,201510
14210906070000,OTROTR,04,201510
14210999000000,OTROTR,04,201510
14250999000000,OTROTR,04,201510
14280900000000,OTROTR,04,201510
15140900000000,OTROTR,04,201510
15240900000000,OTROTR,04,201510
29110201000000,OTROTR,04,201510
29110709000000,OTROTR,04,201510
71120000000000,OTROTR,04,201510
71210000000000,OTROTR,04,201510
71220000000000,OTROTR,04,201510
71230000000000,OTROTR,04,201510
71240000000000,OTROTR,04,201510
71260101000000,OTROTR,04,201510
71260102000000,OTROTR,04,201510
72150409000000,OTROTR,04,201510
72150609000000,OTROTR,04,201510
72250309000000,OTROTR,04,201510
72250409000000,OTROTR,04,201510
72250609000000,OTROTR,04,201510
72250709000000,OTROTR,04,201510
81130200000000,OTROTR,04,201510
81230200000000,OTROTR,04,201510
84140501000000,OTROTR,04,201510
84140502000000,OTROTR,04,201510
84140507000000,OTROTR,04,201510
84140900000000,OTROTR,04,201510
84240402000000,OTROTR,04,201510
84240501000000,OTROTR,04,201510
84240502000000,OTROTR,04,201510
84240507000000,OTROTR,04,201510
84240900000000,OTROTR,04,201510
14110802000000,TCREMP,05,201510
14110804000000,SGCCEM,05,201510
14110805000000,DSCDSC,05,201510
14110806020000,PTMEMP,05,201510
14110806090000,PTMEMP,05,201510
14110811000000,ARREFI,05,201510
14150804000000,SGCCEM,05,201510
14150818020000,CRDEMP,05,201510
14180800000000,INTEMP,05,201510
14210801000000,AVCCEM,05,201510
14210802000000,TCREMP,05,201510
14210804000000,SGCCEM,05,201510
14210805000000,DSCDSC,05,201510
14210806020000,PTMEMP,05,201510
14210806090000,PTMEMP,05,201510
14210811000000,ARREFI,05,201510
14210818020000,CRDEMP,05,201510
14250818020000,CRDEMP,05,201510
14260804000000,SGCCEM,05,201510
14280800000000,INTEMP,05,201510
14290801000000,PRVEMP,05,201510
14290805000000,PRVEMP,05,201510
29110201000000,OTROTR,05,201510
29110709000000,OTROTR,05,201510
29210201000000,OTROTR,05,201510
71120000000000,INDCFE,05,201510
71220000000000,INDCFE,05,201510
71230000000000,INDCCE,05,201510
71260102000000,INDPFE,05,201510
72150108000000,LINDCE,05,201510
72150608000000,LINDTE,05,201510
84140209000000,GRTPRF,99,201510
84140210000000,GRTPRF,99,201510
84140214000000,GRTPRF,99,201510
84140222000000,GRTPRF,99,201510
84140229000000,GRTPRF,99,201510
84140300000000,GRTPRF,99,201510
84140404000000,OTROTR,99,201510
84140501000000,OTROTR,99,201510
84140502000000,OTROTR,99,201510
84140510000000,OTROTR,99,201510
84140900000000,GRTNPF,99,201510
84141000000000,GRTNPF,99,201510
84150200000000,OTROTR,99,201510
84150500000000,OTROTR,99,201510
84150900000000,OTROTR,99,201510
84160209000000,OTROTR,99,201510
84160900000000,OTROTR,99,201510
84240103000000,GRTPRF,99,201510
84240104000000,GRTPRF,99,201510
84240105000000,GRTPRF,99,201510
84240107000000,GRTPRF,99,201510
84240201000000,GRTIMB,99,201510
84240202010000,GRTPRF,99,201510
84240204010000,GRTPRF,99,201510
84240205010000,GRTPRF,99,201510
84240205020000,GRTPRF,99,201510
84240206000000,GRTPRF,99,201510
84240208000000,GRTPRF,99,201510
84240209000000,GRTPRF,99,201510
84240210000000,GRTPRF,99,201510
84240214000000,GRTPRF,99,201510
84240222000000,GRTPRF,99,201510
84240229000000,GRTPRF,99,201510
84240300000000,GRTPRF,99,201510
84240402000000,OTROTR,99,201510
84240501000000,OTROTR,99,201510
84240502000000,OTROTR,99,201510
84240503000000,OTROTR,99,201510
84240504000000,OTROTR,99,201510
84240506000000,OTROTR,99,201510
84240507000000,OTROTR,99,201510
84240900000000,GRTNPF,99,201510
84241000000000,GRTNPF,99,201510
84250200000000,OTROTR,99,201510
84250500000000,OTROTR,99,201510
84250700000000,OTROTR,99,201510
84250900000000,OTROTR,99,201510
84260209000000,OTROTR,99,201510
84260900000000,OTROTR,99,201510
72150708000000,PNOEMP,05,201510
72250108000000,LINDCE,05,201510
72250308000000,LINDPE,05,201510
72250408000000,LINDAE,05,201510
72250608000000,LINDTE,05,201510
72250708000000,PNOEMP,05,201510
81130200000000,CSTGST,05,201510
81192300000000,LINTTE,05,201510
81230200000000,CSTGST,05,201510
81292300000000,LINTTE,05,201510
84140229000000,GRTPRF,05,201510
84140501000000,OTROTR,05,201510
84140900000000,GRTNPF,05,201510
84240201000000,GRTIMB,05,201510
84240208000000,GRTPRF,05,201510
84240209000000,GRTPRF,05,201510
84240229000000,GRTPRF,05,201510
84240501000000,OTROTR,05,201510
84240900000000,GRTNPF,05,201510
84241000000000,GRTNPF,05,201510
84250200000000,OTROTR,05,201510
14111001000000,AVCCEM,06,201510
14111002000000,TCREMP,06,201510
14111004000000,SGCCEM,06,201510
14111005020000,DSCLET,06,201510
14111005090000,DSCDSC,06,201510
14111006010000,PTMEMP,06,201510
14111006020000,PTMEMP,06,201510
14111006090000,PTMEMP,06,201510
14111010000000,FACTOR,06,201510
14111011000000,ARREFI,06,201510
14111012000000,LEASEN,06,201510
14111018020000,CRDEMP,06,201510
14111026000000,COMEXT,06,201510
14111030000000,CRDEMP,06,201510
14141006020000,PTMEMP,06,201510
14151004000000,SGCCEM,06,201510
14151005000000,DSCDSC,06,201510
14151006020000,PTMEMP,06,201510
14151011000000,ARREFI,06,201510
14161004000000,SGCCEM,06,201510
14161019060000,PTMEMP,06,201510
14181000000000,INTEMP,06,201510
14191001000000,PRVEMP,06,201510
14211001000000,AVCCEM,06,201510
14211002000000,TCREMP,06,201510
14211004000000,SGCCEM,06,201510
14211005020000,DSCLET,06,201510
14211005090000,DSCDSC,06,201510
14211006010000,PTMEMP,06,201510
14211006020000,PTMEMP,06,201510
14211006090000,PTMEMP,06,201510
14211010000000,FACTOR,06,201510
14211011000000,ARREFI,06,201510
14211012000000,LEASEN,06,201510
14211018020000,CRDEMP,06,201510
14211021000000,CRDEMP,06,201510
14211026000000,COMEXT,06,201510
14211030000000,CRDEMP,06,201510
14211099000000,CRDEMP,06,201510
14251004000000,SGCCEM,06,201510
14251005000000,DSCDSC,06,201510
14251006020000,PTMEMP,06,201510
14251011000000,ARREFI,06,201510
14261005000000,DSCDSC,06,201510
14281000000000,INTEMP,06,201510
14291001000000,PRVEMP,06,201510
14291005000000,PRVEMP,06,201510
15240300000000,OTROTR,06,201510
16110101000000,OTROTR,06,201510
16110102000000,OTROTR,06,201510
16110900000000,OTROTR,06,201510
16120302000000,OTROTR,06,201510
16190100000000,OTROTR,06,201510
16190200000000,OTROTR,06,201510
16210101000000,OTROTR,06,201510
27110110000000,OTROTR,06,201510
27210110000000,OTROTR,06,201510
29110201000000,OTROTR,06,201510
29110709000000,OTROTR,06,201510
29210105000000,OTROTR,06,201510
29210201000000,OTROTR,06,201510
29210709000000,OTROTR,06,201510
71120000000000,INDCFE,06,201510
71130000000000,INDCCE,06,201510
71160305000000,INDPFE,06,201510
71320000000000,IND71P,09,201510
72150113000000,LINDPP,09,201510
72150213000000,LINDPP,09,201510
72150313000000,LINDPP,09,201510
72150413000000,LINDPP,09,201510
72150613000000,LINDTP,09,201510
72150713000000,PNOPEQ,09,201510
72150913000000,LINDPP,09,201510
72250113000000,LINDPP,09,201510
72250213000000,LINDPP,09,201510
72250313000000,LINDPP,09,201510
72250413000000,LINDPP,09,201510
72250513000000,LINDPP,09,201510
72250603000000,LINDTP,09,201510
72250613000000,LINDTP,09,201510
72250713000000,PNOPEQ,09,201510
72250913000000,LINDPP,09,201510
81130200000000,CSTGST,09,201510
81192300000000,LINTTP,09,201510
81192500000000,CSTCOB,09,201510
81230200000000,CSTGST,09,201510
81292300000000,LINTTP,09,201510
81292500000000,CSTCOB,09,201510
84140104000000,GRTPRF,09,201510
84140201000000,GRTIMB,09,201510
84140204010000,GRTPRF,09,201510
84140205010000,GRTPRF,09,201510
84140206000000,GRTPRF,09,201510
84140208000000,GRTPRF,09,201510
84140209000000,GRTPRF,09,201510
84140210000000,GRTPRF,09,201510
84140229000000,GRTPRF,09,201510
84140402000000,OTROTR,09,201510
84140501000000,OTROTR,09,201510
84140502000000,OTROTR,09,201510
84140504000000,OTROTR,09,201510
84140507000000,OTROTR,09,201510
84140900000000,GRTNPF,09,201510
84141000000000,GRTNPF,09,201510
84160209000000,OTROTR,09,201510
84240201000000,GRTIMB,09,201510
84240204010000,GRTPRF,09,201510
84240205010000,GRTPRF,09,201510
84240206000000,GRTPRF,09,201510
84240208000000,GRTPRF,09,201510
84240209000000,GRTPRF,09,201510
84240210000000,GRTPRF,09,201510
84240214000000,GRTPRF,09,201510
84240229000000,GRTPRF,09,201510
84240402000000,OTROTR,09,201510
84240501000000,OTROTR,09,201510
84240502000000,OTROTR,09,201510
84240503000000,OTROTR,09,201510
84240504000000,OTROTR,09,201510
84240506000000,OTROTR,09,201510
84240507000000,OTROTR,09,201510
84240900000000,GRTNPF,09,201510
84241000000000,GRTNPF,09,201510
84260209000000,OTROTR,09,201510
14110201000000,PTMMIC,10,201510
14110202010000,TCRMIC,10,201510
14110202020000,TCRMIC,10,201510
14110202090000,TCRMIC,10,201510
14110204000000,PTMMIC,10,201510
14110205010000,PTMMIC,10,201510
14110205020000,PTMMIC,10,201510
14110205090000,PTMMIC,10,201510
14110206010000,PTMMIC,10,201510
14110206020000,PTMMIC,10,201510
14110206090000,PTMMIC,10,201510
14110210000000,PTMMIC,10,201510
14110211000000,PTMMIC,10,201510
14110212000000,PTMMIC,10,201510
14110221000000,PTMMIC,10,201510
14110226000000,PTMMIC,10,201510
14110227000000,PTMMIC,10,201510
14110299020000,PTMMIC,10,201510
14130206000000,PTMMIC,10,201510
14140202000000,TCRMIC,10,201510
14140206010000,PTMMIC,10,201510
14140206020000,PTMMIC,10,201510
14140206090000,PTMMIC,10,201510
14140211000000,PTMMIC,10,201510
14140224000000,PTMMIC,10,201510
14150202010000,TCRMIC,10,201510
14150202020000,TCRMIC,10,201510
14150202090000,TCRMIC,10,201510
14150204000000,PTMMIC,10,201510
14150205010000,PTMMIC,10,201510
14150205020000,PTMMIC,10,201510
14150205090000,PTMMIC,10,201510
14150206010000,PTMMIC,10,201510
14150206020000,PTMMIC,10,201510
14150206090000,PTMMIC,10,201510
14150211000000,PTMMIC,10,201510
14150219020000,TCRMIC,10,201510
14150219060000,PTMMIC,10,201510
14150219110000,PTMMIC,10,201510
14150219240000,PTMMIC,10,201510
14150219990000,PTMMIC,10,201510
14150221000000,PTMMIC,10,201510
14150222990000,PTMMIC,10,201510
14150227000000,PTMMIC,10,201510
14150299000000,PTMMIC,10,201510
14160202010000,TCRMIC,10,201510
14160202020000,TCRMIC,10,201510
14160202090000,TCRMIC,10,201510
14160204000000,PTMMIC,10,201510
14160205010000,PTMMIC,10,201510
14160205020000,PTMMIC,10,201510
14160205090000,PTMMIC,10,201510
14160206010000,PTMMIC,10,201510
14160206020000,PTMMIC,10,201510
14160206090000,PTMMIC,10,201510
14160211000000,PTMMIC,10,201510
14160219040000,PTMMIC,10,201510
14160219050000,PTMMIC,10,201510
14160219060000,PTMMIC,10,201510
14160219240000,PTMMIC,10,201510
14160219990000,PTMMIC,10,201510
14160221000000,PTMMIC,10,201510
14160227000000,PTMMIC,10,201510
14180200000000,INTMIC,10,201510
14190201000000,PRVMIC,10,201510
14190206000000,PRVMIC,10,201510
14210201000000,PTMMIC,10,201510
14210202010000,TCRMIC,10,201510
14210202020000,TCRMIC,10,201510
14210202090000,TCRMIC,10,201510
14210204000000,PTMMIC,10,201510
14210205010000,PTMMIC,10,201510
14210205020000,PTMMIC,10,201510
14210205090000,PTMMIC,10,201510
14210206010000,PTMMIC,10,201510
14210206020000,PTMMIC,10,201510
14210206090000,PTMMIC,10,201510
14210211000000,PTMMIC,10,201510
14210212000000,PTMMIC,10,201510
14210226000000,PTMMIC,10,201510
14210227000000,PTMMIC,10,201510
14240202000000,TCRMIC,10,201510
14240206010000,PTMMIC,10,201510
14240206020000,PTMMIC,10,201510
14240206090000,PTMMIC,10,201510
14240211000000,PTMMIC,10,201510
14240224000000,PTMMIC,10,201510
14250202010000,TCRMIC,10,201510
14250202020000,TCRMIC,10,201510
14250202090000,TCRMIC,10,201510
14250204000000,PTMMIC,10,201510
14250205010000,PTMMIC,10,201510
14250205020000,PTMMIC,10,201510
14250206010000,PTMMIC,10,201510
14250206020000,PTMMIC,10,201510
14250206090000,PTMMIC,10,201510
14250211000000,PTMMIC,10,201510
14250219040000,PTMMIC,10,201510
14250219060000,PTMMIC,10,201510
14250219110000,PTMMIC,10,201510
14250219240000,PTMMIC,10,201510
14250219990000,PTMMIC,10,201510
14250221000000,PTMMIC,10,201510
14250222060000,PTMMIC,10,201510
14250222110000,PTMMIC,10,201510
14250226000000,PTMMIC,10,201510
14250227000000,PTMMIC,10,201510
14260202010000,TCRMIC,10,201510
14260202020000,TCRMIC,10,201510
14260204000000,PTMMIC,10,201510
14260205010000,PTMMIC,10,201510
14260205020000,PTMMIC,10,201510
14260205090000,PTMMIC,10,201510
14260206010000,PTMMIC,10,201510
14260206020000,PTMMIC,10,201510
14260206090000,PTMMIC,10,201510
14260211000000,PTMMIC,10,201510
14260219050000,PTMMIC,10,201510
14260219060000,PTMMIC,10,201510
14260219240000,PTMMIC,10,201510
14260219990000,PTMMIC,10,201510
14260221000000,PTMMIC,10,201510
14260222060000,PTMMIC,10,201510
14260299000000,PTMMIC,10,201510
14280200000000,INTMIC,10,201510
14290201000000,PRVMIC,10,201510
14290205000000,PRVMIC,10,201510
14290206000000,PRVMIC,10,201510
15140300000000,OTROTR,10,201510
15140900000000,OTROTR,10,201510
15190409000000,OTROTR,10,201510
15240300000000,OTROTR,10,201510
15240900000000,OTROTR,10,201510
16110101000000,OTROTR,10,201510
16110102000000,OTROTR,10,201510
16120209000000,OTROTR,10,201510
16120301000000,OTROTR,10,201510
16120302000000,OTROTR,10,201510
16120402000000,OTROTR,10,201510
16120501000000,OTROTR,10,201510
16120502000000,OTROTR,10,201510
16190100000000,OTROTR,10,201510
16190200000000,OTROTR,10,201510
16210101000000,OTROTR,10,201510
16220301000000,OTROTR,10,201510
16220302000000,OTROTR,10,201510
16290200000000,OTROTR,10,201510
27110102000000,OTROTR,10,201510
27210102000000,OTROTR,10,201510
29110101000000,OTROTR,10,201510
29110104000000,OTROTR,10,201510
29110105000000,OTROTR,10,201510
29110106000000,OTROTR,10,201510
29110201000000,OTROTR,10,201510
29110205000000,OTROTR,10,201510
29110206000000,OTROTR,10,201510
29110709000000,OTROTR,10,201510
29110801000000,OTROTR,10,201510
84240229000000,GRTPRF,07,201510
84240402000000,OTROTR,07,201510
84240501000000,OTROTR,07,201510
84240502000000,OTROTR,07,201510
84240503000000,OTROTR,07,201510
84240504000000,OTROTR,07,201510
84240506000000,OTROTR,07,201510
84240507000000,OTROTR,07,201510
84240900000000,GRTNPF,07,201510
84241000000000,GRTNPF,07,201510
14111201000000,PTMMED,08,201510
14111202000000,TCRMED,08,201510
14111204000000,PTMMED,08,201510
14111205010000,PTMMED,08,201510
14111205020000,PTMMED,08,201510
14111205090000,PTMMED,08,201510
14111206010000,PTMMED,08,201510
14111206020000,PTMMED,08,201510
14111206090000,PTMMED,08,201510
14111210000000,PTMMED,08,201510
14111211000000,PTMMED,08,201510
14111212000000,PTMMED,08,201510
14111218020000,PTMMED,08,201510
14111221000000,PTMMED,08,201510
14111226000000,PTMMED,08,201510
14111227000000,PTMMED,08,201510
14111230000000,PTMMED,08,201510
14111233000000,PTMMED,08,201510
14111299000000,PTMMED,08,201510
14141202000000,TCRMED,08,201510
14141206010000,PTMMED,08,201510
14141206020000,PTMMED,08,201510
14141206090000,PTMMED,08,201510
14141211000000,PTMMED,08,201510
14141212000000,PTMMED,08,201510
14141299000000,PTMMED,08,201510
14151202000000,TCRMED,08,201510
14151204000000,PTMMED,08,201510
14151205000000,PTMMED,08,201510
14151206010000,PTMMED,08,201510
14151206020000,PTMMED,08,201510
14151206090000,PTMMED,08,201510
14151210000000,PTMMED,08,201510
14151211000000,PTMMED,08,201510
14151219020000,TCRMED,08,201510
14151219060000,PTMMED,08,201510
14151219110000,PTMMED,08,201510
14151219120000,PTMMED,08,201510
14151219990000,PTMMED,08,201510
14151221000000,PTMMED,08,201510
14151222060000,PTMMED,08,201510
14151222110000,PTMMED,08,201510
14151226000000,PTMMED,08,201510
14151227000000,PTMMED,08,201510
14151233000000,PTMMED,08,201510
14151299000000,PTMMED,08,201510
14161202000000,TCRMED,08,201510
14161204000000,PTMMED,08,201510
14161205000000,PTMMED,08,201510
14161206010000,PTMMED,08,201510
14161206020000,PTMMED,08,201510
14161206090000,PTMMED,08,201510
14161211000000,PTMMED,08,201510
14161212000000,PTMMED,08,201510
14161219060000,PTMMED,08,201510
14161219110000,PTMMED,08,201510
14161219990000,PTMMED,08,201510
14161221000000,PTMMED,08,201510
14161226000000,PTMMED,08,201510
14161227000000,PTMMED,08,201510
14161233000000,PTMMED,08,201510
14181200000000,INTMED,08,201510
14191201000000,PRVMED,08,201510
14211201000000,PTMMED,08,201510
14211202000000,TCRMED,08,201510
14211204000000,PTMMED,08,201510
14211205010000,PTMMED,08,201510
14211205020000,PTMMED,08,201510
14211205090000,PTMMED,08,201510
14211206010000,PTMMED,08,201510
14211206020000,PTMMED,08,201510
14211206090000,PTMMED,08,201510
14211210000000,PTMMED,08,201510
14211211000000,PTMMED,08,201510
14211212000000,PTMMED,08,201510
14211218020000,PTMMED,08,201510
14211221000000,PTMMED,08,201510
14211226000000,PTMMED,08,201510
14211227000000,PTMMED,08,201510
14211230000000,PTMMED,08,201510
14211233000000,PTMMED,08,201510
14231206000000,PTMMED,08,201510
14241206010000,PTMMED,08,201510
14241206020000,PTMMED,08,201510
14241206090000,PTMMED,08,201510
14241211000000,PTMMED,08,201510
14241212000000,PTMMED,08,201510
14241226000000,PTMMED,08,201510
14251202000000,TCRMED,08,201510
14251204000000,PTMMED,08,201510
14251205000000,PTMMED,08,201510
14251206010000,PTMMED,08,201510
14251206020000,PTMMED,08,201510
14251206090000,PTMMED,08,201510
14251210000000,PTMMED,08,201510
14251211000000,PTMMED,08,201510
14251212000000,PTMMED,08,201510
14251219060000,PTMMED,08,201510
14251219110000,PTMMED,08,201510
14251219120000,PTMMED,08,201510
14251219240000,PTMMED,08,201510
14251219260000,PTMMED,08,201510
14251219990000,PTMMED,08,201510
14251221000000,PTMMED,08,201510
14251222060000,PTMMED,08,201510
14251222110000,PTMMED,08,201510
14251222120000,PTMMED,08,201510
14251222240000,PTMMED,08,201510
14251222990000,PTMMED,08,201510
14251226000000,PTMMED,08,201510
14251227000000,PTMMED,08,201510
14251233000000,PTMMED,08,201510
14251299000000,PTMMED,08,201510
14261202000000,TCRMED,08,201510
14261204000000,PTMMED,08,201510
14261205000000,PTMMED,08,201510
14261206010000,PTMMED,08,201510
14261206020000,PTMMED,08,201510
14261206090000,PTMMED,08,201510
14261210000000,PTMMED,08,201510
14261211000000,PTMMED,08,201510
14261212000000,PTMMED,08,201510
14261219050000,PTMMED,08,201510
14261219060000,PTMMED,08,201510
14261219110000,PTMMED,08,201510
14261219240000,PTMMED,08,201510
14261219990000,PTMMED,08,201510
14261221000000,PTMMED,08,201510
14261222060000,PTMMED,08,201510
14261222240000,PTMMED,08,201510
14261226000000,PTMMED,08,201510
14261227000000,PTMMED,08,201510
14261299000000,PTMMED,08,201510
14281200000000,INTMED,08,201510
14291201000000,PRVMED,08,201510
14291204000000,PRVMED,08,201510
14291205000000,PRVMED,08,201510
14351206090000,PTMMED,08,201510
14361206090000,PTMMED,08,201510
15140300000000,OTROTR,08,201510
15240200000000,OTROTR,08,201510
15270700000000,OTROTR,08,201510
15290707000000,OTROTR,08,201510
16110101000000,OTROTR,08,201510
16110102000000,OTROTR,08,201510
16120101000000,OTROTR,08,201510
16120209000000,OTROTR,08,201510
16120301000000,OTROTR,08,201510
16120302000000,OTROTR,08,201510
16120401000000,OTROTR,08,201510
16120501000000,OTROTR,08,201510
16120502000000,OTROTR,08,201510
16190100000000,OTROTR,08,201510
16190200000000,OTROTR,08,201510
16210101000000,OTROTR,08,201510
16220301000000,OTROTR,08,201510
16220302000000,OTROTR,08,201510
16290200000000,OTROTR,08,201510
27110112000000,OTROTR,08,201510
27210112000000,OTROTR,08,201510
29110101000000,OTROTR,08,201510
29110104000000,OTROTR,08,201510
29110105000000,OTROTR,08,201510
29110106000000,OTROTR,08,201510
29110201000000,OTROTR,08,201510
29110205000000,OTROTR,08,201510
29110709000000,OTROTR,08,201510
29110801000000,OTROTR,08,201510
29110809000000,OTROTR,08,201510
29210101000000,OTROTR,08,201510
29210104000000,OTROTR,08,201510
29210105000000,OTROTR,08,201510
29210106000000,OTROTR,08,201510
29210201000000,OTROTR,08,201510
29210205000000,OTROTR,08,201510
29210206000000,OTROTR,08,201510
29210404080000,OTROTR,08,201510
29210405080000,OTROTR,08,201510
29210709000000,OTROTR,08,201510
71110000000000,IND71M,08,201510
71120000000000,IND71M,08,201510
71210000000000,IND71M,08,201510
71220000000000,IND71M,08,201510
71230000000000,IND71M,08,201510
71240000000000,IND71M,08,201510
71260101000000,IND71M,08,201510
71260102000000,IND71M,08,201510
71260105000000,IND71M,08,201510
71320000000000,IND71M,08,201510
72150112000000,LINDPM,08,201510
72150212000000,LINDPM,08,201510
72150312000000,LINDPM,08,201510
72150412000000,LINDPM,08,201510
72150612000000,LINDTM,08,201510
72150712000000,PNOMED,08,201510
72150912000000,LINDPM,08,201510
72250112000000,LINDPM,08,201510
72250212000000,LINDPM,08,201510
72250312000000,LINDPM,08,201510
72250412000000,LINDPM,08,201510
72250512000000,LINDPM,08,201510
72250612000000,LINDTM,08,201510
